NET_neuronI_neuronJ,Strength
valid_51_17,0.965540054266
valid_51_18,0.0377769758007
valid_51_19,0.19850635914
valid_51_20,0.804163209803
valid_51_21,0.025979407574
valid_51_22,0.975381924763
valid_51_23,0.574808734227
valid_51_24,0.0208628067759
valid_51_25,0.79783974123
valid_51_26,0.0429373872426
valid_51_27,0.13193858602
valid_51_28,0.921002818963
valid_51_29,0.554815522762
valid_51_30,0.944732796585
valid_51_31,0.264239697681
valid_51_32,0.32766034475
valid_51_33,0.604571988581
valid_51_34,0.264901007479
valid_51_35,0.129444563585
valid_51_36,0.121918058302
valid_51_37,0.945574635871
valid_51_38,0.7419661176
valid_51_39,0.0971199197511
valid_51_40,0.457568604602
valid_51_41,0.243920408694
valid_51_42,0.01984725296
valid_51_43,0.795034813027
valid_51_44,0.129110199843
valid_51_45,0.263513867639
valid_51_46,0.729017289911
valid_51_47,0.250530599301
valid_51_48,0.0187467073876
valid_51_49,0.817171024215
valid_51_50,0.96261060238
valid_51_51,0.0
valid_51_52,0.557234337556
valid_51_53,0.284563328254
valid_51_54,0.0530878001882
valid_51_55,0.190306505732
valid_51_56,0.45338425926
valid_51_57,0.425800974085
valid_51_58,0.0391854249952
valid_51_59,0.23677003788
valid_51_60,0.175258543044
valid_51_61,0.244998073738
valid_51_62,0.217037713093
valid_51_63,0.953721181011
valid_51_64,0.911592043903
valid_51_65,0.860319575138
valid_51_66,0.923725207286
valid_51_67,0.0774473361125
valid_51_68,0.332766750285
valid_51_69,0.311152247556
valid_51_70,0.965006543269
valid_51_71,0.386689868458
valid_51_72,0.0943860869051
valid_51_73,0.743147798987
valid_51_74,0.0418790833023
valid_51_75,0.938414069794
valid_51_76,0.834509486968
valid_51_77,0.39335049241
valid_51_78,0.0648309030938
valid_51_79,0.358714445302
valid_51_80,0.912733861444
valid_51_81,0.0431521470077
valid_51_82,0.693586317302
valid_51_83,0.957088468933
valid_51_84,0.111547157922
valid_51_85,0.0585140753404
valid_51_86,0.208350424225
valid_51_87,0.288038316485
valid_51_88,0.625105819389
valid_51_89,0.402450650492
valid_51_90,0.0342541636087
valid_51_91,0.81467516845
valid_51_92,0.930954347486
valid_51_93,0.581189865633
valid_51_94,0.0347893394748
valid_51_95,0.142985421739
valid_51_96,0.938713788461
valid_51_97,0.426586439818
valid_51_98,0.901709522147
valid_51_99,0.933146980164
valid_51_100,0.954312432717
valid_52_1,0.491165533111
valid_52_2,0.834745018527
valid_52_3,0.664668995049
valid_52_4,0.160403828506
valid_52_5,0.0520008911586
valid_52_6,0.614562000814
valid_52_7,0.332011349004
valid_52_8,0.505328170352
valid_52_9,0.72849548627
valid_52_10,0.712278779341
valid_52_11,0.232008979844
valid_52_12,0.775099255742
valid_52_13,0.57501321923
valid_52_14,0.634685767024
valid_52_15,0.600965279628
valid_52_16,0.279512632162
valid_52_17,0.128143004033
valid_52_18,0.212244306243
valid_52_19,0.66761117533
valid_52_20,0.839720350144
valid_52_21,0.14591831531
valid_52_22,0.133178800936
valid_52_23,0.875289985253
valid_52_24,0.113978744917
valid_52_25,0.453844086605
valid_52_26,0.427310305656
valid_52_27,0.62443149565
valid_52_28,0.0780054975593
valid_52_29,0.838957901087
valid_52_30,0.0975378787551
valid_52_31,0.680866886276
valid_52_32,0.921212331294
valid_52_33,0.789154406832
valid_52_34,0.725218737821
valid_52_35,0.700461571767
valid_52_36,0.689790932168
valid_52_37,0.289307976091
valid_52_38,0.885858153048
valid_52_39,0.432871738348
valid_52_40,0.720701606807
valid_52_41,0.540711508824
valid_52_42,0.0669211667219
valid_52_43,0.423638955317
valid_52_44,0.771764935316
valid_52_45,0.536816710682
valid_52_46,0.937132430267
valid_52_47,0.722754694392
valid_52_48,0.0765341629744
valid_52_49,0.548033805995
valid_52_50,0.482003320857
valid_52_51,0.208730103132
valid_52_52,0.0
valid_52_53,0.374653031166
valid_52_54,0.271900374615
valid_52_55,0.522319695638
valid_52_56,0.632178749036
valid_52_57,0.888443228722
valid_52_58,0.242946020173
valid_52_59,0.672478103591
valid_52_60,0.900279295261
valid_52_61,0.601020026439
valid_52_62,0.69327714103
valid_52_63,0.338465506442
valid_52_64,0.0650880779545
valid_52_65,0.589138579838
valid_52_66,0.0627858015822
valid_52_67,0.35333512125
valid_52_68,0.757613096877
valid_52_69,0.800222425898
valid_52_70,0.120491283377
valid_52_71,0.801578359104
valid_52_72,0.580759103332
valid_52_73,0.379953652892
valid_52_74,0.143706787974
valid_52_75,0.289714583861
valid_52_76,0.639712120384
valid_52_77,0.48573486067
valid_52_78,0.354468151785
valid_52_79,0.612002368953
valid_52_80,0.302658531321
valid_52_81,0.214884336396
valid_52_82,0.614939457011
valid_52_83,0.303950082729
valid_52_84,0.774930481199
valid_52_85,0.531980461229
valid_52_86,0.608290324091
valid_52_87,0.73393158407
valid_52_88,0.815896955964
valid_52_89,0.47908251753
valid_52_90,0.23782944966
valid_52_91,0.747342934478
valid_52_92,0.0495760599048
valid_52_93,0.530889414498
valid_52_94,0.237014593317
valid_52_95,0.622623020829
valid_52_96,0.171798409655
valid_52_97,0.812944920045
valid_52_98,0.0688117504021
valid_52_99,0.554295627081
valid_52_100,0.198183418289
valid_53_1,0.0546897125024
valid_53_2,0.79436407591
valid_53_3,0.96024871925
valid_53_4,0.645200524881
valid_53_5,0.0198022858039
valid_53_6,0.0777887611505
valid_53_7,0.104575568713
valid_53_8,0.994440044788
valid_53_9,0.0277755325642
valid_53_10,0.126074249316
valid_53_11,0.0837166392412
valid_53_12,0.535483249021
valid_53_13,0.644977989957
valid_53_14,0.0983160006219
valid_53_15,0.307586667934
valid_53_16,0.250580098135
valid_53_17,0.0501715432771
valid_53_18,0.144555601486
valid_53_19,0.0384180113454
valid_53_20,0.927360405866
valid_53_21,0.0956562386439
valid_53_22,0.0282213869857
valid_53_23,0.232269238107
valid_53_24,0.043705056423
valid_53_25,0.0508061544595
valid_53_26,0.615864022214
valid_53_27,0.13018023899
valid_53_28,0.0893823002723
valid_53_29,0.102278797469
valid_53_30,0.03966695459
valid_53_31,0.0273721392066
valid_53_32,0.126843298362
valid_53_33,0.13370666268
valid_53_34,0.046935414045
valid_53_35,0.934186460021
valid_53_36,0.0593870998984
valid_53_37,0.0300321920027
valid_53_38,0.835249412562
valid_53_39,0.025810059507
valid_53_40,0.932016705573
valid_53_41,0.0300531576752
valid_53_42,0.0299414137636
valid_53_43,0.0451586658412
valid_53_44,0.662484868157
valid_53_45,0.0554685539107
valid_53_46,0.190915470977
valid_53_47,0.157139289821
valid_53_48,0.0477207856782
valid_53_49,0.86835813226
valid_53_50,0.0549657660677
valid_53_51,0.0322225465384
valid_53_52,0.502462697906
valid_53_53,0.0
valid_53_54,0.326700149125
valid_53_55,0.05662543883
valid_53_56,0.133491983495
valid_53_57,0.663789913741
valid_53_58,0.840531592825
valid_53_59,0.101716485341
valid_53_60,0.0770728040509
valid_53_61,0.0409631309653
valid_53_62,0.167051343336
valid_53_63,0.0820388546362
valid_53_64,0.037979897336
valid_53_65,0.251467408338
valid_53_66,0.0222882720061
valid_53_67,0.932314719623
valid_53_68,0.0322218562003
valid_53_69,0.0368611757003
valid_53_70,0.020718627656
valid_53_71,0.769521415015
valid_53_72,0.620326666005
valid_53_73,0.0341695738056
valid_53_74,0.0423294982004
valid_53_75,0.0419091263932
valid_53_76,0.0689700941612
valid_53_77,0.0889155430469
valid_53_78,0.056747158708
valid_53_79,0.979383451928
valid_53_80,0.0399859134909
valid_53_81,0.817817645739
valid_53_82,0.0857963463483
valid_53_83,0.046098222981
valid_53_84,0.0477775180554
valid_53_85,0.0568454173671
valid_53_86,0.905156286827
valid_53_87,0.102930607479
valid_53_88,0.182825033313
valid_53_89,0.0275611131008
valid_53_90,0.0808794154931
valid_53_91,0.975188627941
valid_53_92,0.020970568467
valid_53_93,0.0372412266809
valid_53_94,0.0400784888261
valid_53_95,0.0233852431254
valid_53_96,0.0417975406672
valid_53_97,0.799027142174
valid_53_98,0.0373961566061
valid_53_99,0.058922112729
valid_53_100,0.0417005188301
valid_54_1,0.0340401569151
valid_54_2,0.148835941946
valid_54_3,0.452382337255
valid_54_4,0.95196249057
valid_54_5,0.00738889701581
valid_54_6,0.226201586702
valid_54_7,0.970914829063
valid_54_8,0.258090604232
valid_54_9,0.0387677350418
valid_54_10,0.187664028976
valid_54_11,0.977532305399
valid_54_12,0.432483494166
valid_54_13,0.0804205672759
valid_54_14,0.0894949651755
valid_54_15,0.958139448476
valid_54_16,1.0
valid_54_17,0.00955715093131
valid_54_18,0.996845564423
valid_54_19,0.0334064936293
valid_54_20,0.358480161922
valid_54_21,0.983136623957
valid_54_22,0.0159358120734
valid_54_23,0.0602607588212
valid_54_24,0.944048569619
valid_54_25,0.0150979208017
valid_54_26,0.983054014854
valid_54_27,0.0616525087568
valid_54_28,0.00994852340208
valid_54_29,0.0572431672853
valid_54_30,0.0103276445354
valid_54_31,0.047262329545
valid_54_32,0.257884100942
valid_54_33,0.149753643248
valid_54_34,0.0278125413635
valid_54_35,0.939191393161
valid_54_36,0.0591796134249
valid_54_37,0.0139494938081
valid_54_38,0.109684141796
valid_54_39,0.0348874296729
valid_54_40,0.137766080898
valid_54_41,0.0348867990938
valid_54_42,0.948937424292
valid_54_43,0.0320366162969
valid_54_44,0.314939418938
valid_54_45,0.0686393838299
valid_54_46,0.207911901367
valid_54_47,0.657054087555
valid_54_48,0.964369353392
valid_54_49,0.178155133432
valid_54_50,0.0162266231358
valid_54_51,0.0111886410409
valid_54_52,0.248407018816
valid_54_53,0.263992855719
valid_54_54,0.0
valid_54_55,0.09011841427
valid_54_56,0.236024255364
valid_54_57,0.226922937795
valid_54_58,0.895331497127
valid_54_59,0.100335754045
valid_54_60,0.118769302263
valid_54_61,0.0347395564467
valid_54_62,0.0694844849837
valid_54_63,0.0176829644324
valid_54_64,0.0078216482638
valid_54_65,0.142567015218
valid_54_66,0.00827500433196
valid_54_67,0.917291985506
valid_54_68,0.0172141503889
valid_54_69,0.0313777695974
valid_54_70,0.00886297159116
valid_54_71,0.684702753938
valid_54_72,0.987818890976
valid_54_73,0.021023162331
valid_54_74,0.957922131242
valid_54_75,0.0197903569893
valid_54_76,0.0246467737504
valid_54_77,0.0592177196535
valid_54_78,0.27920293888
valid_54_79,0.487762608278
valid_54_80,0.0312599041745
valid_54_81,0.927419998292
valid_54_82,0.0239724217551
valid_54_83,0.0116984696969
valid_54_84,0.258622670196
valid_54_85,0.374890377668
valid_54_86,0.841962529248
valid_54_87,0.133350435258
valid_54_88,0.14500319365
valid_54_89,0.0183550200329
valid_54_90,0.872704978802
valid_54_91,0.470647511127
valid_54_92,0.00776247354196
valid_54_93,0.0426488870416
valid_54_94,0.665311099766
valid_54_95,0.0350799085268
valid_54_96,0.0117377886816
valid_54_97,0.95878721218
valid_54_98,0.00989131883424
valid_54_99,0.0198271112045
valid_54_100,0.0124836043222
valid_55_1,0.848692605591
valid_55_2,0.517113537469
valid_55_3,0.302715500842
valid_55_4,0.0721241633427
valid_55_5,0.0661850100006
valid_55_6,0.178626455055
valid_55_7,0.350388854643
valid_55_8,0.190307271513
valid_55_9,0.345980274085
valid_55_10,0.217746767353
valid_55_11,0.0786448890556
valid_55_12,0.892919773374
valid_55_13,0.405205369242
valid_55_14,0.369650187698
valid_55_15,0.222941366348
valid_55_16,0.121630684058
valid_55_17,0.128979144312
valid_55_18,0.133112370567
valid_55_19,0.553098755553
valid_55_20,0.611645251365
valid_55_21,0.0975782999012
valid_55_22,0.156175633582
valid_55_23,0.732883858012
valid_55_24,0.0825908133157
valid_55_25,0.339858316086
valid_55_26,0.0766089742049
valid_55_27,0.857570207116
valid_55_28,0.104615101586
valid_55_29,0.74449481972
valid_55_30,0.142220009069
valid_55_31,0.301145035549
valid_55_32,0.396899387105
valid_55_33,0.655675488114
valid_55_34,0.534168780444
valid_55_35,0.245735329916
valid_55_36,0.791598682743
valid_55_37,0.474228088364
valid_55_38,0.578188473651
valid_55_39,0.831798572372
valid_55_40,0.20715868494
valid_55_41,0.794918310569
valid_55_42,0.0522231643328
valid_55_43,0.331035214763
valid_55_44,0.576044950428
valid_55_45,0.753610427531
valid_55_46,0.594084236382
valid_55_47,0.482986980945
valid_55_48,0.059416936672
valid_55_49,0.363934255562
valid_55_50,0.348882456401
valid_55_51,0.162097952193
valid_55_52,0.626914584082
valid_55_53,0.123548798518
valid_55_54,0.171731600181
valid_55_55,0.0
valid_55_56,0.151976994754
valid_55_57,0.407322387594
valid_55_58,0.0766450605255
valid_55_59,0.787126170336
valid_55_60,0.668962851317
valid_55_61,0.937435497602
valid_55_62,0.395042367429
valid_55_63,0.162022390866
valid_55_64,0.0709206869583
valid_55_65,0.449831678436
valid_55_66,0.141959557198
valid_55_67,0.128933049306
valid_55_68,0.504919213324
valid_55_69,0.490522913548
valid_55_70,0.100521811105
valid_55_71,0.629468855481
valid_55_72,0.22090869633
valid_55_73,0.119217353031
valid_55_74,0.135675785903
valid_55_75,0.684163281102
valid_55_76,0.251978666275
valid_55_77,0.265268798401
valid_55_78,0.0684460323865
valid_55_79,0.321729182889
valid_55_80,0.28569171327
valid_55_81,0.0552141739323
valid_55_82,0.665403906295
valid_55_83,0.28996410281
valid_55_84,0.345438560152
valid_55_85,0.445062196815
valid_55_86,0.161838364529
valid_55_87,0.459007200992
valid_55_88,0.422522040783
valid_55_89,0.661299673699
valid_55_90,0.0857095946757
valid_55_91,0.304494792723
valid_55_92,0.0718334982977
valid_55_93,0.839420994897
valid_55_94,0.060174324331
valid_55_95,0.374299333632
valid_55_96,0.134162821202
valid_55_97,0.38099138054
valid_55_98,0.106098407439
valid_55_99,0.59048544482
valid_55_100,0.18249937762
valid_56_1,0.139499281289
valid_56_2,0.374568079294
valid_56_3,0.247549415594
valid_56_4,0.089319031451
valid_56_5,0.0749962520024
valid_56_6,0.968153269125
valid_56_7,0.637873427521
valid_56_8,0.164920519304
valid_56_9,0.130236640123
valid_56_10,0.969676211685
valid_56_11,0.569962257063
valid_56_12,0.259323550183
valid_56_13,0.131080330586
valid_56_14,0.874299671094
valid_56_15,0.653035457961
valid_56_16,0.417182284216
valid_56_17,0.100586296738
valid_56_18,0.442252011984
valid_56_19,0.0767500946647
valid_56_20,0.403846454035
valid_56_21,0.343686080319
valid_56_22,0.15333702402
valid_56_23,0.197054117148
valid_56_24,0.401221347947
valid_56_25,0.354708416473
valid_56_26,0.67124335838
valid_56_27,0.127885835121
valid_56_28,0.0824890986398
valid_56_29,0.482933069139
valid_56_30,0.0950492221912
valid_56_31,0.125431700598
valid_56_32,0.573626875456
valid_56_33,0.386083969579
valid_56_34,0.101633441971
valid_56_35,0.297297873708
valid_56_36,0.115122297361
valid_56_37,0.175636342111
valid_56_38,0.301573452918
valid_56_39,0.0614106600502
valid_56_40,0.264862187387
valid_56_41,0.110631011436
valid_56_42,0.255474723202
valid_56_43,0.285696568621
valid_56_44,0.2896263493
valid_56_45,0.207340879028
valid_56_46,0.752777068073
valid_56_47,0.461887102127
valid_56_48,0.23877887136
valid_56_49,0.439014458947
valid_56_50,0.308878671455
valid_56_51,0.163405534695
valid_56_52,0.764764612036
valid_56_53,0.172682431761
valid_56_54,0.279112508649
valid_56_55,0.0843297800444
valid_56_56,0.0
valid_56_57,0.813159053017
valid_56_58,0.155340747971
valid_56_59,0.273548059345
valid_56_60,0.375455026075
valid_56_61,0.0721842814319
valid_56_62,0.437884573736
valid_56_63,0.332034750735
valid_56_64,0.0795730946905
valid_56_65,0.578028551011
valid_56_66,0.0716973867774
valid_56_67,0.216144214996
valid_56_68,0.130836291618
valid_56_69,0.176284171794
valid_56_70,0.112424634931
valid_56_71,0.514471964939
valid_56_72,0.584762936491
valid_56_73,0.944284654962
valid_56_74,0.313999525147
valid_56_75,0.211327190634
valid_56_76,0.807209908295
valid_56_77,0.262755548172
valid_56_78,0.956401533613
valid_56_79,0.245285682692
valid_56_80,0.262130504783
valid_56_81,0.174577514401
valid_56_82,0.126554558043
valid_56_83,0.347255273603
valid_56_84,0.380737206338
valid_56_85,0.127434904295
valid_56_86,0.630618663962
valid_56_87,0.82560735451
valid_56_88,0.967815408535
valid_56_89,0.110174413239
valid_56_90,0.830912534144
valid_56_91,0.51735812211
valid_56_92,0.0667086304781
valid_56_93,0.166193724971
valid_56_94,0.855325700386
valid_56_95,0.0818610545924
valid_56_96,0.100208790247
valid_56_97,0.809349602617
valid_56_98,0.0614171894639
valid_56_99,0.371695721313
valid_56_100,0.156559890947
valid_57_1,0.277197383762
valid_57_2,0.568667672818
valid_57_3,0.483354741583
valid_57_4,0.200119503712
valid_57_5,0.0485282270383
valid_57_6,0.73622439121
valid_57_7,0.392651802145
valid_57_8,0.560768020477
valid_57_9,0.139578905958
valid_57_10,0.763962844265
valid_57_11,0.201074715274
valid_57_12,0.616004250886
valid_57_13,0.768304040473
valid_57_14,0.654538520516
valid_57_15,0.430026623979
valid_57_16,0.313163089588
valid_57_17,0.0852818700785
valid_57_18,0.245329410051
valid_57_19,0.152833664005
valid_57_20,0.571683657892
valid_57_21,0.179144513079
valid_57_22,0.106211062608
valid_57_23,0.473663863948
valid_57_24,0.171536528976
valid_57_25,0.76483772027
valid_57_26,0.483782410477
valid_57_27,0.284499922068
valid_57_28,0.0703455063663
valid_57_29,0.843749748255
valid_57_30,0.0552418769583
valid_57_31,0.158146127206
valid_57_32,0.666659357862
valid_57_33,0.322828956056
valid_57_34,0.223288883559
valid_57_35,0.543667897145
valid_57_36,0.28005753901
valid_57_37,0.0942648394206
valid_57_38,0.820226211189
valid_57_39,0.144649710275
valid_57_40,0.633245018228
valid_57_41,0.518600559736
valid_57_42,0.0840661233609
valid_57_43,0.539818163233
valid_57_44,0.895470626883
valid_57_45,0.670853485292
valid_57_46,0.670312822685
valid_57_47,0.403171813385
valid_57_48,0.108572612601
valid_57_49,0.59361086727
valid_57_50,0.26359855019
valid_57_51,0.118967178625
valid_57_52,0.91003890277
valid_57_53,0.512476310886
valid_57_54,0.230306712709
valid_57_55,0.35623316965
valid_57_56,0.685513538016
valid_57_57,0.0
valid_57_58,0.292595021474
valid_57_59,0.818885437839
valid_57_60,0.513948396108
valid_57_61,0.243418316327
valid_57_62,0.910217714661
valid_57_63,0.383655692854
valid_57_64,0.0688041753411
valid_57_65,0.49950866317
valid_57_66,0.0486143481318
valid_57_67,0.366747336947
valid_57_68,0.302034798845
valid_57_69,0.304039802341
valid_57_70,0.0479729764765
valid_57_71,0.77807782141
valid_57_72,0.694875588674
valid_57_73,0.654047140421
valid_57_74,0.14152950876
valid_57_75,0.125498794536
valid_57_76,0.779127710689
valid_57_77,0.330201271235
valid_57_78,0.480539598648
valid_57_79,0.726109487546
valid_57_80,0.142435374536
valid_57_81,0.240296026222
valid_57_82,0.359559514278
valid_57_83,0.328612739798
valid_57_84,0.344970705092
valid_57_85,0.180361173758
valid_57_86,0.68558026042
valid_57_87,0.865540640066
valid_57_88,0.848659733276
valid_57_89,0.49352705282
valid_57_90,0.391002010438
valid_57_91,0.79869001708
valid_57_92,0.0484576611299
valid_57_93,0.373891611803
valid_57_94,0.387934458489
valid_57_95,0.158675061907
valid_57_96,0.0833695644095
valid_57_97,0.853827072435
valid_57_98,0.0582224679421
valid_57_99,0.556876121052
valid_57_100,0.11016693336
valid_58_1,0.04617846552
valid_58_2,0.521141051414
valid_58_3,0.914495476561
valid_58_4,0.976629186373
valid_58_5,0.0103217773378
valid_58_6,0.191381547869
valid_58_7,0.686440919734
valid_58_8,0.900715997768
valid_58_9,0.0361365914029
valid_58_10,0.187494890471
valid_58_11,0.688337831378
valid_58_12,0.693838903699
valid_58_13,0.420269638294
valid_58_14,0.0772171239153
valid_58_15,0.731204635676
valid_58_16,0.92515000016
valid_58_17,0.0128788142803
valid_58_18,0.867172955107
valid_58_19,0.0373649145497
valid_58_20,0.793366553897
valid_58_21,0.695151161463
valid_58_22,0.0132970872895
valid_58_23,0.107414166918
valid_58_24,0.423330432338
valid_58_25,0.0182947718799
valid_58_26,0.964715529405
valid_58_27,0.117322792809
valid_58_28,0.0242884515188
valid_58_29,0.0893079206044
valid_58_30,0.0152741420994
valid_58_31,0.0450179334092
valid_58_32,0.268177244325
valid_58_33,0.156320705707
valid_58_34,0.0472168015737
valid_58_35,0.980224841264
valid_58_36,0.0913923716563
valid_58_37,0.0130446260885
valid_58_38,0.521216958857
valid_58_39,0.0247891222441
valid_58_40,0.626569857427
valid_58_41,0.023714491119
valid_58_42,0.386113315842
valid_58_43,0.0231766355623
valid_58_44,0.595586848987
valid_58_45,0.056289546772
valid_58_46,0.259653564227
valid_58_47,0.401196908952
valid_58_48,0.562289725675
valid_58_49,0.557737405536
valid_58_50,0.0219912031494
valid_58_51,0.0118966762205
valid_58_52,0.427701294966
valid_58_53,0.902042087171
valid_58_54,0.924961921028
valid_58_55,0.0657308443468
valid_58_56,0.188120712079
valid_58_57,0.531774189405
valid_58_58,0.0
valid_58_59,0.128942238671
valid_58_60,0.13422515443
valid_58_61,0.0447200951217
valid_58_62,0.164336334844
valid_58_63,0.0242276497164
valid_58_64,0.0122642310816
valid_58_65,0.167252029182
valid_58_66,0.0114243361259
valid_58_67,0.98663745187
valid_58_68,0.023784445106
valid_58_69,0.0455380432486
valid_58_70,0.00992594443948
valid_58_71,0.898181584743
valid_58_72,0.968373363935
valid_58_73,0.0337271213204
valid_58_74,0.406666033737
valid_58_75,0.0256586272407
valid_58_76,0.0331183980859
valid_58_77,0.0724882470444
valid_58_78,0.154026545471
valid_58_79,0.941173821278
valid_58_80,0.0337594313322
valid_58_81,0.979906181429
valid_58_82,0.0304375350988
valid_58_83,0.0201726907093
valid_58_84,0.136169461175
valid_58_85,0.263874941759
valid_58_86,0.900714016257
valid_58_87,0.154974597852
valid_58_88,0.202287301525
valid_58_89,0.0172817935145
valid_58_90,0.463799206075
valid_58_91,0.868922672506
valid_58_92,0.0114145537678
valid_58_93,0.028844972228
valid_58_94,0.24283408752
valid_58_95,0.0316473272788
valid_58_96,0.015905074318
valid_58_97,0.895300485184
valid_58_98,0.0147134680709
valid_58_99,0.0292006042232
valid_58_100,0.0204764485174
valid_59_1,0.592978696067
valid_59_2,0.341061136473
valid_59_3,0.210652036759
valid_59_4,0.0558654553053
valid_59_5,0.0618759265456
valid_59_6,0.370810208748
valid_59_7,0.324663908709
valid_59_8,0.159051744752
valid_59_9,0.247016437291
valid_59_10,0.385391836038
valid_59_11,0.102054164761
valid_59_12,0.707665224891
valid_59_13,0.665669735935
valid_59_14,0.551942556916
valid_59_15,0.303592484906
valid_59_16,0.192414729507
valid_59_17,0.0971873370905
valid_59_18,0.13370098206
valid_59_19,0.34758393942
valid_59_20,0.354934468795
valid_59_21,0.108564974807
valid_59_22,0.129684189041
valid_59_23,0.569438930513
valid_59_24,0.113703875715
valid_59_25,0.539131076488
valid_59_26,0.105585733673
valid_59_27,0.493769472076
valid_59_28,0.0779690205068
valid_59_29,0.896359226365
valid_59_30,0.0806718403275
valid_59_31,0.347203426591
valid_59_32,0.714591379959
valid_59_33,0.432743671307
valid_59_34,0.399344346594
valid_59_35,0.19275446561
valid_59_36,0.475840125366
valid_59_37,0.195003572431
valid_59_38,0.573528461856
valid_59_39,0.459804977619
valid_59_40,0.239637159783
valid_59_41,0.783602490152
valid_59_42,0.0606424132897
valid_59_43,0.443216192263
valid_59_44,0.772993523998
valid_59_45,0.934120057773
valid_59_46,0.73925875934
valid_59_47,0.548025451634
valid_59_48,0.0844419106318
valid_59_49,0.342639654358
valid_59_50,0.394271611602
valid_59_51,0.150543382425
valid_59_52,0.769471046565
valid_59_53,0.109127211763
valid_59_54,0.111975317867
valid_59_55,0.763583908425
valid_59_56,0.32434397041
valid_59_57,0.831520468614
valid_59_58,0.0855298558446
valid_59_59,0.0
valid_59_60,0.653056129706
valid_59_61,0.690371692249
valid_59_62,0.754850818749
valid_59_63,0.18183201621
valid_59_64,0.054815573868
valid_59_65,0.498951062539
valid_59_66,0.0623744068739
valid_59_67,0.10728944584
valid_59_68,0.495335294014
valid_59_69,0.677197742424
valid_59_70,0.082490398736
valid_59_71,0.668976124844
valid_59_72,0.413030910696
valid_59_73,0.250957517557
valid_59_74,0.145220398397
valid_59_75,0.298596994228
valid_59_76,0.503638940954
valid_59_77,0.246353656502
valid_59_78,0.17126524207
valid_59_79,0.379909964471
valid_59_80,0.196262588987
valid_59_81,0.0533140869496
valid_59_82,0.428342763696
valid_59_83,0.290611150488
valid_59_84,0.486273723477
valid_59_85,0.46627773011
valid_59_86,0.242879113895
valid_59_87,0.625397698542
valid_59_88,0.628475417631
valid_59_89,0.736665714359
valid_59_90,0.111203550734
valid_59_91,0.312346068942
valid_59_92,0.055456837903
valid_59_93,0.630199029273
valid_59_94,0.0789678888542
valid_59_95,0.415305014624
valid_59_96,0.0990423017059
valid_59_97,0.471650860858
valid_59_98,0.0773818021278
valid_59_99,0.699105976023
valid_59_100,0.120546839232
valid_60_1,0.476861434162
valid_60_2,0.384452948145
valid_60_3,0.269750164874
valid_60_4,0.0712137818419
valid_60_5,0.0198680661255
valid_60_6,0.541025933072
valid_60_7,0.321316740911
valid_60_8,0.115207588318
valid_60_9,0.934425746932
valid_60_10,0.375171884174
valid_60_11,0.173731457914
valid_60_12,0.694108553588
valid_60_13,0.164823767059
valid_60_14,0.417132590691
valid_60_15,0.470885422229
valid_60_16,0.217408641769
valid_60_17,0.0341911273336
valid_60_18,0.244070419454
valid_60_19,0.920563503284
valid_60_20,0.434282909416
valid_60_21,0.130011435784
valid_60_22,0.039703487075
valid_60_23,0.837184197888
valid_60_24,0.138238195882
valid_60_25,0.146422248579
valid_60_26,0.199268999642
valid_60_27,0.692596461747
valid_60_28,0.0236592390613
valid_60_29,0.687791020895
valid_60_30,0.0300863236467
valid_60_31,0.93103842758
valid_60_32,0.95705137401
valid_60_33,0.82316338145
valid_60_34,0.927542722176
valid_60_35,0.397796265236
valid_60_36,0.862082592023
valid_60_37,0.1270898418
valid_60_38,0.430745497101
valid_60_39,0.639539222741
valid_60_40,0.112978725465
valid_60_41,0.354688871766
valid_60_42,0.0675312043839
valid_60_43,0.168810439382
valid_60_44,0.445838791177
valid_60_45,0.390657398433
valid_60_46,0.964455267897
valid_60_47,0.844510527305
valid_60_48,0.0954198672142
valid_60_49,0.160941574009
valid_60_50,0.163234740244
valid_60_51,0.0545181111698
valid_60_52,0.902505371344
valid_60_53,0.0726589322527
valid_60_54,0.130934549466
valid_60_55,0.559667611322
valid_60_56,0.380747070628
valid_60_57,0.390614038821
valid_60_58,0.0959380117668
valid_60_59,0.510192706089
valid_60_60,0.0
valid_60_61,0.761923436893
valid_60_62,0.340802451954
valid_60_63,0.0618438868013
valid_60_64,0.0168595630944
valid_60_65,0.269883867107
valid_60_66,0.028354014773
valid_60_67,0.141424993794
valid_60_68,0.930762037093
valid_60_69,0.941256871679
valid_60_70,0.0336715839879
valid_60_71,0.557993680226
valid_60_72,0.346218494528
valid_60_73,0.0977538074711
valid_60_74,0.171779366816
valid_60_75,0.19914602158
valid_60_76,0.169328085312
valid_60_77,0.353192699072
valid_60_78,0.191154877947
valid_60_79,0.212589184323
valid_60_80,0.114673957263
valid_60_81,0.0752813683842
valid_60_82,0.306652798715
valid_60_83,0.0914724227502
valid_60_84,0.948068094787
valid_60_85,0.904502812218
valid_60_86,0.157863409296
valid_60_87,0.475125595992
valid_60_88,0.5413568627
valid_60_89,0.228441410058
valid_60_90,0.13206559849
valid_60_91,0.216687303656
valid_60_92,0.0191787443669
valid_60_93,0.324933097832
valid_60_94,0.13914823992
valid_60_95,0.877457948553
valid_60_96,0.0424910489355
valid_60_97,0.384103901537
valid_60_98,0.0237791730648
valid_60_99,0.288754396888
valid_60_100,0.0510116667231
valid_61_1,0.82269693032
